subject,num,unit,alp,cz,ns,qs,ss,cci,ei,sts,fl,r,w,rating,description
FRENCH,101,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4.5,ELEMENTARY FRENCH 1
FRENCH,102,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.8,ELEMENTARY FRENCH 2
FRENCH,203,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,INTERMED FRENCH LANG/CUL
FRENCH,204,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.4,ADV INTERMED FR LANG/CUL
FRENCH,301,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,ADV FR WRITING/GRAMMAR
FRENCH,302,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3.3,CULTURAL/LITERARY PERSP
FRENCH,303,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.4,FR FOR CURRENT AFFAIRS
FRENCH,304,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.4,FRENCH COMP/TRANSLATION
FRENCH,325,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3.5,GLBL DISPLACEMENT: VOIX FRANC
FRENCH,361,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5,FRENCH LOVE STORY
GENOME,148,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1.4,GENOMICS OF SYMBIOSIS
GENOME,222,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.9,GENETICS AND EPIGENETICS
GERMAN,101,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,FIRST-YEAR GERMAN I
GERMAN,102,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.9,FIRST-YEAR GERMAN II
GERMAN,203,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.1,INTERMEDIATE GERMAN I
GERMAN,204,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4.4,INTERMEDIATE GERMAN II
GERMAN,210,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,INTERMED CONVERSATION PRACTICE
GERMAN,243,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.1,MODERN EUROPEAN SHORT FICTION
GERMAN,305,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.9,ADV GERMAN I: CULTURE/SOCIETY
GERMAN,310,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.6,ADVANCED CONVERSATION PRACTICE
GERMAN,323,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2.3,GERMANIC MYTHS & LEGENDS
GERMAN,380,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5,"MARX, NIETZSCHE, FREUD"
GERMAN,387,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,GERMANY CONFRONTS HOLOCAUST
GERMAN,89,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.5,FIRST-YEAR SEMINAR (TOP)
GLHLTH,101,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4.2,FUNDAMENTALS OF GLOBAL HEALTH
GLHLTH,142,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2.5,HISTORY OF CHINESE MEDICINE
GLHLTH,153,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.8,ECOSYSTM HLTH/HUMAN WELL-BEING
GLHLTH,189,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.8,GLOBAL HEALTH AND PROGRESS
GLHLTH,196,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4,PATIENT ACTIVISM AND ADVOCACY
GLHLTH,208,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3.3,TRANSNATIONAL FEMINISM
GLHLTH,210,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2.3,GLOBAL HEALTH ETHICS
GLHLTH,215,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2.9,GLOBAL REPRODUCTIVE HEALTH
GLHLTH,216,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5,PERFORMING SEXUAL HEALTH
GLHLTH,273,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,PROBLEM SOLVING GLOBAL HEALTH
GLHLTH,275,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4,LANDSCAPE OF HEALTH CARE
GLHLTH,303,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.9,GLOBAL HEALTH SYSTEMS
GLHLTH,321,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.3,MEDICAL ANTHROPOLOGY
GLHLTH,325,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,GLBL DISPLACEMENT: VOIX FRANC
GLHLTH,326,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"HEALTH, CULTURE, LATINO COMMUN"
GLHLTH,340,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.2,US HEALTH DISPARITIES
GLHLTH,353,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.8,LIFE AND DEATH
GLHLTH,362,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.6,INTRO TO EPIDEMIOLOGY
GLHLTH,371,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.1,RSRCH METHODS IN GLOBAL HEALTH
GLHLTH,495,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.9,GLOBAL HEALTH THESIS
GLHLTH,499,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.1,GLOBAL HEALTH CAPSTONE
GREEK,101,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.9,ELEMENTARY GREEK
GREEK,203,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2.8,INTERMEDIATE GREEK
GREEK,328,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4.1,LYRIC AND HELLENISTIC POETRY
GSF,160,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2.3,GTWY SEM: THE GLOBAL SIXTIES
GSF,195,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4.8,COMP APPR GLOBAL ISSUES
GSF,199,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.7,THINKING GENDER
GSF,208,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,FRENCH LOVE STORY
GSF,212,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9,GENDER IN DANCE AND THEATRE
GSF,216,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.1,GENDER AND SOCIALISM
GSF,220,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3.7,GLOBAL REPRODUCTIVE HEALTH
GSF,221,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3.1,WOMEN AT WORK
GSF,225,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.8,WOMEN/POLITICAL PROCESS
GSF,230,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3.5,WOMEN IN THE ECONOMY
GSF,235,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2.7,CLINICAL ISSUES FOR LGBTQ
GSF,245,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.6,WOMEN IN VISUAL ARTS
GSF,278,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.3,SEX/GENDER - NATURE/NURTURE
GSF,325,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,UNDERSTANDING MEDIATION
GSF,335,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.7,DECOLONIZATION
GSF,350,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.3,"BRAINS, EVERYWHERE"
GSF,352,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,SEX WORK:POLITICS OF SXL LABOR
GSF,361,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,"MONEY, SEX, POWER"
GSF,364,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.7,"RACE, GENDER, AND SEXUALITY"
GSF,369,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.9,TRANSNATIONAL FEMINISM
GSF,402,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.7,TONI MORRISON
GSF,412,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1.6,CAP SEM: GLOBALIZATION ASIA
GSF,499,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4.2,SENIOR SEMINAR (TOP)
GSF,89,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,FIRST-YEAR SEMINAR (TOP)
HEBREW,101,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4.1,ELEMENTARY MODERN HEBREW
HEBREW,203,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4.7,INTERMED MODERN HEBREW
HEBREW,305,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,ADVANCED MODERN HEBREW
HINDI,101,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.9,ELEMENTARY HINDI
HINDI,203,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9,INTERMEDIATE HINDI
HINDI,305,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4.4,ADVANCED HINDI
HINDI,407,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.1,ISSUES IN HINDI LANG/SOC I
HISTORY,101,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1.7,INTRO TO GLOBAL HISTORY
HISTORY,103,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2.5,COMP APPR GLOBAL ISSUES
HISTORY,105,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.3,OLD WORLDS/NEW HISTORIES
HISTORY,108,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.3,HISTORY OF ROCK
HISTORY,114,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.8,INTRO HISTORY MODERN WARFARE
HISTORY,121,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7,INTRO CONTEM LATIN AMER
HISTORY,125,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.6,DOC EXPER: A VIDEO APPR
HISTORY,126,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.2,INTRODUCTION TO ORAL HISTORY
HISTORY,127,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.7,GLOBALIZATION/CORP CITIZENSHIP
HISTORY,128,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9,WAR AND SOCIETY
HISTORY,129,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.6,INTRO TO AFRICAN STUDIES
HISTORY,130,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.6,AMER DREAMS/AMER REALITIES
HISTORY,135,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,SILK ROADS AND CHINA
HISTORY,160,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1.3,GTWY SEM: THE GLOBAL SIXTIES
HISTORY,171,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4.1,GTWY SEM: HISTORY OF INTIMACY
HISTORY,179,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3.5,GTWY SEM-CAPITALISM & CRITICS
HISTORY,185,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2.6,GTWY SEM: PREMODERN DISEASE
HISTORY,202,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.9,GENDER AND SOCIALISM
HISTORY,204,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,MODERN AFRICA
HISTORY,208,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.8,SOUTH AFRICA: PAST AND FUTURE
HISTORY,214,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4,THE MODERN MIDDLE EAST
HISTORY,215,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.6,SHAMANISM & SPIRIT POSESSION
HISTORY,219,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1.5,INDIAN CIVILIZATION
HISTORY,222,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4.6,ENVIRON/CAPITALISM IN LAT AMER
HISTORY,226,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7,ANCIENT AND EARLY MODERN JAPAN
HISTORY,228,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.3,CHINATOWNS: A CULTURAL HISTORY
HISTORY,230,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.3,GREEK HISTORY
HISTORY,234,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.7,DEMOCRACY: ANCIENT AND MODERN
HISTORY,239,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1.1,HISTORY OF CHINESE MEDICINE
HISTORY,240,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,GREEK AND ROMAN LAW
HISTORY,242,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2.4,HUMAN RIGHTS IN THE AMERICAS
HISTORY,248,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.6,HISTORY AND CULTURE OF IRAN
HISTORY,249,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1.8,TRANSNATIONAL FEMINISM
HISTORY,254,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4,EXPANSION OF MEDIEVAL EUROPE
HISTORY,260,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.3,MAGIC/REL/SCI SINCE 1400
HISTORY,261,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.9,GERMANY CONFRONTS HOLOCAUST
HISTORY,265,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.8,RELIGION & POLITICS
HISTORY,277,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.6,TOLSTOY AND RUSSIAN EXPERIENCE
HISTORY,278,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.4,NATIONALISM AND EXILE
HISTORY,279,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.4,MODERN TERRORISM
HISTORY,289,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,DECOLONIZATION
HISTORY,297,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.6,THE HOLOCAUST
HISTORY,305,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.2,HISTORY INT FIN & MON CRISES
HISTORY,307,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2.5,HISTORY OF ECONOMIC THOUGHT
HISTORY,308,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,ADAM SMITH & NATURAL LIBERTY
HISTORY,316,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.1,THE ATLANTIC SLAVE TRADE
HISTORY,318,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,CARIBBEAN 1492-1700
HISTORY,325,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,"DENIAL, FAITH, REASON"
HISTORY,328,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.3,GLOBAL BRAZIL
HISTORY,331,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.7,ILLIBERAL NONDEMOCRACIES
HISTORY,333,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.9,SOCIAL ENGINEERING & MOVEMENTS
HISTORY,336,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.4,NORTH AMERICA TO 1760
HISTORY,352,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.6,IMMIGRANT DREAMS/US REALITIES
HISTORY,357,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6,THE INSURGENT SOUTH
HISTORY,362,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3,U S POLITICAL HST 1900-PRESENT
HISTORY,379,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,GEOPOLITICS AND CULTURE
HISTORY,380,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.3,ISLAM MYS:PERSO-IND/EAST
HISTORY,384,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.4,CHINA SINCE 1949
HISTORY,385,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.4,WHITE PEOPLE
HISTORY,386,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.6,APARTHEID S-AFRICA/DEMOCRACY
HISTORY,454,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,CAP SEM: GLOBALIZATION ASIA
HISTORY,470,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2.7,CAP SEM: LEADERSHP IN AMER HST
HISTORY,472,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,4.1,
HISTORY,473,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.6,TWO KOREAS
HISTORY,495,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.7,SENIOR THESIS SEMINAR
HISTORY,89,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6,FIRST-YEAR SEMINAR (TOP)
HUMANDEV,224,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.1,HUMAN DEVELOPMENT
I&E,261,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.7,SOCIAL INNOVATION
I&E,263,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,PROBLEM SOLVING GLOBAL HEALTH
I&E,302,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2.5,FIELDWORK METHODS
I&E,311,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,LEGAL ISSUES - PERFORMING ARTS
I&E,375,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3,ECON OF ENTREPRENEURSHIP
I&E,395,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.6,NEW VENTURES 2
ICS,101,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.7,INTRO TO CULTURAL ANTHRO
ICS,102,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.7,INTRODUCTION TO DANCE
ICS,110,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.9,INTRO TO AFRICAN STUDIES
ICS,111,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.8,TRADITIONS IN DOC STUDIES
ICS,121,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.7,INTRO CONTEM LATIN AMER
ICS,128,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,HUMAN RIGHTS & WORLD POLITICS
ICS,179,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,GTWY SEM-CAPITALISM & CRITICS
ICS,195,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4.7,COMP APPR GLOBAL ISSUES
ICS,208,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.8,TRANSNATIONAL FEMINISM
